Ingredients,sample_id,Source,Amounts_kg,FoodEx2,food_group,CO2,Landuse
salt,angel biscuits ii,allrecipes,0.011,A042P,"Seasoning, sauces and condiments",NA,NA
salt,apple puff pancake,allrecipes,0.00275,A042P,"Seasoning, sauces and condiments",NA,NA
salt,apple yogurt pancakes,allrecipes,0.001375,A042P,"Seasoning, sauces and condiments",NA,NA
salt,applesauce cake iii,allrecipes,0.00275,A042P,"Seasoning, sauces and condiments",NA,NA
salt,asparagus potato and onion frittata,allrecipes,0.00275,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Bacon pancakes with onion,alberheijn,0.0055,A042P,"Seasoning, sauces and condiments",NA,NA
salt,baked fudge cake,allrecipes,0.00275,A042P,"Seasoning, sauces and condiments",NA,NA
salt,baked pancakes with sausages,allrecipes,0.0055,A042P,"Seasoning, sauces and condiments",NA,NA
salt,beef tips and merlot gravy with beef and onion rice,allrecipes,0.00275,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Breton butter biscuits,alberheijn,0.003,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Brownies with white chocolate,alberheijn,0.0055,A042P,"Seasoning, sauces and condiments",NA,NA
salt,cardamom biscuits,allrecipes,6.875e-4,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Chocolate cake with kruidnoten,alberheijn,0.0012237499999999998,A042P,"Seasoning, sauces and condiments",NA,NA
salt,"Chocolate cherry cake, quick and easy",kochbar,3.4375e-4,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Chocolate puffs,alberheijn,3.4375e-4,A042P,"Seasoning, sauces and condiments",NA,NA
salt,chocolate supreme pie,allrecipes,6.875e-4,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Cote de Boeuf,alberheijn,0.01649175412293853,A042P,"Seasoning, sauces and condiments",NA,NA
salt,crispy tofu,bbc,0.00275,A042P,"Seasoning, sauces and condiments",NA,NA
salt,double chocolate cake ii,allrecipes,0.00275,A042P,"Seasoning, sauces and condiments",NA,NA
salt,easy broccoli salad,allrecipes,3.4375e-4,A042P,"Seasoning, sauces and condiments",NA,NA
salt,junked up kale salad,allrecipes,0.00275,A042P,"Seasoning, sauces and condiments",NA,NA
salt,kaylas southern pecan mist cake,allrecipes,0.00275,A042P,"Seasoning, sauces and condiments",NA,NA
salt,kendras maid rite sandwiches,allrecipes,0.00275,A042P,"Seasoning, sauces and condiments",NA,NA
salt,kens texas chili,allrecipes,0.0055,A042P,"Seasoning, sauces and condiments",NA,NA
salt,ma lipos apricot glazed turkey with roasted onion and shallot gravy,allrecipes,0.00825,A042P,"Seasoning, sauces and condiments",NA,NA
salt,marinated chicken pita sandwich,allrecipes,0.00275,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Marmer cake,alberheijn,0.001375,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Pear cake,alberheijn,3.4375e-4,A042P,"Seasoning, sauces and condiments",NA,NA
salt,perfect pancakes recipe,bbc,3.4375e-4,A042P,"Seasoning, sauces and condiments",NA,NA
salt,raw vegan broccoli salad,bbc,0.001375,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Rhubarb crumble cake,kochbar,3.4375e-4,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Rice flan,alberheijn,3.4375e-4,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Rice with tofu and sunflower seeds,kochbar,3.4375e-4,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Ricotta pancakes with caramelized bananas,kochbar,3.4375e-4,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Tofu balls with herbs,kochbar,3.4375e-4,A042P,"Seasoning, sauces and condiments",NA,NA
salt,vegan banana pancakes,bbc,0.001375,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Vegan Tofu Kebab,alberheijn,0.0055,A042P,"Seasoning, sauces and condiments",NA,NA
salt,Vegetarian minced tofu,alberheijn,0.00275,A042P,"Seasoning, sauces and condiments",NA,NA
soy milk low fat,a vegan pancakes,allrecipes,0.8575000000000002,A02LV,Milk and dairy products,1.3598837282275003,1.2525280896275002
wheat flour spelt,a vegan pancakes,allrecipes,0.3185,A003X,Grains and grain-based products,0.18096780633749998,1.0762689615405
wheat flour spelt,Soup with beef,alberheijn,0.2,A003X,Grains and grain-based products,0.113637555,0.6758360826
wheat flour spelt,Zebra cake,kochbar,0.375,A003X,Grains and grain-based products,0.21307041562499998,1.2671926548749999
chili pepper green,aarsis tofu curry,allrecipes,0.02,A00JB,Vegetables and vegetable products,0.08507189036,0.00417682926
chili pepper green,epic summer salad,bbc,0.01,A00JB,Vegetables and vegetable products,0.04253594518,0.00208841463
chili pepper green,onion bhajis raita,bbc,0.01,A00JB,Vegetables and vegetable products,0.04253594518,0.00208841463
chili powder,aarsis tofu curry,allrecipes,0.002705,A042Z,"Seasoning, sauces and condiments",NA,NA
chili powder,beef curry,bbc,6.7625e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
chili powder,kens texas chili,allrecipes,0.024332833583208393,A042Z,"Seasoning, sauces and condiments",NA,NA
chili powder,lamb barley soup,allrecipes,0.0013525,A042Z,"Seasoning, sauces and condiments",NA,NA
chili powder,onion bhajis raita,bbc,0.0013525,A042Z,"Seasoning, sauces and condiments",NA,NA
chili powder,Potato soup,kochbar,1.690625e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
garam masala,aarsis tofu curry,allrecipes,0.004557721139430285,A042Z,"Seasoning, sauces and condiments",NA,NA
garam masala,beef curry,bbc,0.00304,A042Z,"Seasoning, sauces and condiments",NA,NA
olive oil,aarsis tofu curry,allrecipes,0.014197901049475263,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.053831754675652176,0.20133155200779612
olive oil,annas scrambled tofu,allrecipes,0.014197901049475263,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.053831754675652176,0.20133155200779612
olive oil,asparagus potato and onion frittata,allrecipes,0.028395802098950526,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.10766350935130435,0.40266310401559224
olive oil,Baked Tofu with Rosemary,alberheijn,0.04259370314842579,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.16149526402695652,0.6039946560233883
olive oil,Beef Filet Mignon With Green Asparagus,kochbar,0.12309580209895053,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.4667213130379044,1.7455445559075924
olive oil,beef goulash,bbc,0.05679160419790105,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.2153270187026087,0.8053262080311845
olive oil,beef stroganoff,bbc,0.014197901049475263,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.053831754675652176,0.20133155200779612
olive oil,broiled vegetable sandwiches,allrecipes,0.009470000000000001,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.035905780368660004,0.13428814518920001
olive oil,cabbage soup,bbc,0.028395802098950526,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.10766350935130435,0.40266310401559224
olive oil,Carrot Soup,alberheijn,0.05679160419790105,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.2153270187026087,0.8053262080311845
olive oil,charred onion whipped feta flatbreads,bbc,0.07338895052473762,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.27825633991844606,1.040682792328298
olive oil,Chili Cabbage with Smoked Tofu and Mango,kochbar,0.028395802098950526,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.10766350935130435,0.40266310401559224
olive oil,Cote de Boeuf,alberheijn,0.014197901049475263,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.053831754675652176,0.20133155200779612
olive oil,Courgette salad,alberheijn,0.05679160419790105,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.2153270187026087,0.8053262080311845
olive oil,"Dutch club sandwich with bacon, chicken and fried egg",alberheijn,0.014197901049475263,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.053831754675652176,0.20133155200779612
olive oil,easy broccoli salad,allrecipes,0.07656495,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.29029823428061613,1.085719653854682
olive oil,Egg balls,alberheijn,0.009512593703148426,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.03606727563268696,0.13489213984522339
olive oil,french onion soup,bbc,0.014197901049475263,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.053831754675652176,0.20133155200779612
olive oil,greek salad v,allrecipes,0.028395802098950526,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.10766350935130435,0.40266310401559224
olive oil,junked up kale salad,allrecipes,0.02130040104947526,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.08076108995214716,0.3020476608996961
olive oil,"Leek mash with sweet potato, pickled onion and pork bratwurst",alberheijn,0.04259370314842579,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.16149526402695652,0.6039946560233883
olive oil,limantro tofu,allrecipes,0.014197901049475263,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.053831754675652176,0.20133155200779612
olive oil,marinated chicken pita sandwich,allrecipes,0.05800375000000001,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.21992290475804252,0.8225148892838501
olive oil,Mozarella french toast arugula salad,kochbar,0.028395802098950526,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.10766350935130435,0.40266310401559224
olive oil,Nicoise salad,alberheijn,0.05679160419790105,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.2153270187026087,0.8053262080311845
olive oil,"Orzo with turkey, spinach and goat cheese",alberheijn,0.028395802098950526,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.10766350935130435,0.40266310401559224
olive oil,Oxtail soup,alberheijn,0.014197901049475263,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.053831754675652176,0.20133155200779612
olive oil,Pancake pie with spinach,alberheijn,0.028395802098950526,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.10766350935130435,0.40266310401559224
olive oil,Peach arugula,kochbar,0.08518740629685158,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.32299052805391304,1.2079893120467766
olive oil,Pulled beef and salsa,alberheijn,0.04259370314842579,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.16149526402695652,0.6039946560233883
olive oil,raw vegan broccoli salad,bbc,0.04735,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.1795289018433,0.671440725946
olive oil,Roasted chicory with beet and pear,alberheijn,0.05679160419790105,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.2153270187026087,0.8053262080311845
olive oil,Roasted tomato soup,alberheijn,0.04259370314842579,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.16149526402695652,0.6039946560233883
olive oil,Soup with beef,alberheijn,0.04259370314842579,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.16149526402695652,0.6039946560233883
olive oil,spinach ricotta pancake bake,bbc,0.014197901049475263,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.053831754675652176,0.20133155200779612
olive oil,tofu scramble 0,bbc,0.014197901049475263,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.053831754675652176,0.20133155200779612
olive oil,Vegetable soup with chicken and rice,alberheijn,0.04259370314842579,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.16149526402695652,0.6039946560233883
olive oil,Vegetarian Pie with vegetarian mince,alberheijn,0.08518740629685158,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.32299052805391304,1.2079893120467766
olive oil,"Wholemeal sandwich with red onion, spinach and cottage cheese",alberheijn,0.028395802098950526,A036P,Animal and vegetable fats and oils and primary derivatives thereof,0.10766350935130435,0.40266310401559224
onion,aarsis tofu curry,allrecipes,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,annas scrambled tofu,allrecipes,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,asparagus potato and onion frittata,allrecipes,0.0336875,A00HC,Vegetables and vegetable products,0.0142726806866875,0.013281406628875001
onion,Baden onion soup,kochbar,0.5,A00HC,Vegetables and vegetable products,0.2118394165,0.197126629
onion,baked onion dip ii,allrecipes,0.2695,A00HC,Vegetables and vegetable products,0.1141814454935,0.10625125303100001
onion,bangers n mash with onion gravy,bbc,0.51,A00HC,Vegetables and vegetable products,0.21607620482999998,0.20106916158
onion,barbecue tofu sandwiches,allrecipes,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,Bbq steak sandwich,alberheijn,0.34,A00HC,Vegetables and vegetable products,0.14405080322,0.13404610772
onion,beef bourguignon,bbc,0.34,A00HC,Vegetables and vegetable products,0.14405080322,0.13404610772
onion,beef curry,bbc,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,beef goulash,bbc,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,beef stroganoff,bbc,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,beef tips and merlot gravy with beef and onion rice,allrecipes,0.34,A00HC,Vegetables and vegetable products,0.14405080322,0.13404610772
onion,broiled vegetable sandwiches,allrecipes,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,cabbage soup,bbc,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,Calf liver with onion venetian style,kochbar,0.51,A00HC,Vegetables and vegetable products,0.21607620482999998,0.20106916158
onion,Carrot Soup,alberheijn,0.25,A00HC,Vegetables and vegetable products,0.10591970825,0.0985633145
onion,charred onion whipped feta flatbreads,bbc,0.51,A00HC,Vegetables and vegetable products,0.21607620482999998,0.20106916158
onion,cheese onion pie,bbc,0.51,A00HC,Vegetables and vegetable products,0.21607620482999998,0.20106916158
onion,chicken wings in tomato soup,allrecipes,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,Courgette salad,alberheijn,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,creamed beef,allrecipes,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,Creamy Filled Meatballs,kochbar,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,Curry sausage sandwich,kochbar,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,Egg balls,alberheijn,0.1139,A00HC,Vegetables and vegetable products,0.048257019078699996,0.0449054460862
onion,epic summer salad,bbc,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,Fiery Beef Roulades,kochbar,0.34,A00HC,Vegetables and vegetable products,0.14405080322,0.13404610772
onion,french onion soup,bbc,1,A00HC,Vegetables and vegetable products,0.423678833,0.394253258
onion,friday night veggie soup,allrecipes,0.21536000000000002,A00HC,Vegetables and vegetable products,0.09124347347488,0.08490638164288
onion,greek salad v,allrecipes,0.067375,A00HC,Vegetables and vegetable products,0.028545361373375,0.026562813257750003
onion,hearty sausage soup,allrecipes,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,Jacket potato and onion gratin,kochbar,0.34,A00HC,Vegetables and vegetable products,0.14405080322,0.13404610772
onion,kellys pressure cooker beef stew,allrecipes,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
onion,kendras maid rite sandwiches,allrecipes,0.17,A00HC,Vegetables and vegetable products,0.07202540161,0.06702305386
