FoodID,Food,Foodgroup,unit,g
01.150,"Cream cheese, plain","Cheese, full fat",for a slice of bread,15
01.253,"Cream cheese, spices","Cheese, full fat",for a slice of bread,15
01.212,"Cream cheese, with herbs","Cheese, full fat",for a slice of bread,15
01.269,"Creme cheese, Philadelphia","Cheese, full fat",for a slice of bread,15
01.251,"Goat cheese, chevre, Naturell","Cheese, full fat",for a slice of bread,15
01.249,"Goat cheese, hard, white, Kvitlin","Cheese, full fat",slice (sliced with a cheese slicer),10
01.249,"Goat cheese, hard, white, Kvitlin","Cheese, full fat",for a slice of bread,20
01.249,"Goat cheese, hard, white, Kvitlin","Cheese, full fat",pre-sliced cheese,13
01.249,"Goat cheese, hard, white, Kvitlin","Cheese, full fat",dl,40
01.204,"Cheese spread, 10 % fat","Cheese, reduced fat",for a slice of bread,10
01.202,"Cheese spread, 3 % fat","Cheese, reduced fat",for a slice of bread,10
01.064,"Cheese spread, 7 % fat","Cheese, reduced fat",for a slice of bread,10
01.063,"Cheese spread, bacon flavour","Cheese, reduced fat",for a slice of bread,10
01.250,"Cheese, fermented skimmed milk, granular, caraway spiced, Pultost, Hedmark","Cheese, reduced fat",for a slice of bread,10
01.047,"Cheese, fermented skimmed milk, granular, caraway spiced, Pultost, Løiten","Cheese, reduced fat",for a slice of bread,10
01.142,"Cheese, hard, caraway spiced, low-fat, Nøkkelost","Cheese, reduced fat",slice (sliced with a cheese slicer),10
01.142,"Cheese, hard, caraway spiced, low-fat, Nøkkelost","Cheese, reduced fat",for a slice of bread,20
01.142,"Cheese, hard, caraway spiced, low-fat, Nøkkelost","Cheese, reduced fat",pre-sliced cheese,13
01.142,"Cheese, hard, caraway spiced, low-fat, Nøkkelost","Cheese, reduced fat",dl,40
01.071,"Cheese, hard, low-fat, Jarlsberg","Cheese, reduced fat",slice (sliced with a cheese slicer),10
01.071,"Cheese, hard, low-fat, Jarlsberg","Cheese, reduced fat",for a slice of bread,20
01.071,"Cheese, hard, low-fat, Jarlsberg","Cheese, reduced fat",pre-sliced cheese,13
01.071,"Cheese, hard, low-fat, Jarlsberg","Cheese, reduced fat",dl,40
01.040,"Cheese, hard, low-fat, Norvegia","Cheese, reduced fat",slice (sliced with a cheese slicer),10
01.040,"Cheese, hard, low-fat, Norvegia","Cheese, reduced fat",for a slice of bread,20
01.040,"Cheese, hard, low-fat, Norvegia","Cheese, reduced fat",pre-sliced cheese,13
01.040,"Cheese, hard, low-fat, Norvegia","Cheese, reduced fat",dl,40
01.266,"Cheese, ricotta","Cheese, reduced fat",dl,100
01.266,"Cheese, ricotta","Cheese, reduced fat",tbsp,16
01.138,"Cheese, semihard, low-fat, mozarella","Cheese, reduced fat",slice (sliced with a cheese slicer),10
01.138,"Cheese, semihard, low-fat, mozarella","Cheese, reduced fat",for a slice of bread,20
01.138,"Cheese, semihard, low-fat, mozarella","Cheese, reduced fat",pre-sliced cheese,13
01.138,"Cheese, semihard, low-fat, mozarella","Cheese, reduced fat",dl,40
01.060,"Cheese, whey spread","Cheese, reduced fat",for a slice of bread,15
01.059,"Cheese, whey spread","Cheese, reduced fat",for a slice of bread,15
01.072,"Cheese, whey, cow and goat milk, low-fat","Cheese, reduced fat",slice (sliced with a cheese slicer),8
01.072,"Cheese, whey, cow and goat milk, low-fat","Cheese, reduced fat",for a slice of bread,16
01.072,"Cheese, whey, cow and goat milk, low-fat","Cheese, reduced fat",pre-sliced cheese,12
01.054,"Cheese, whey, cow milk, low-fat","Cheese, reduced fat",slice (sliced with a cheese slicer),8
01.054,"Cheese, whey, cow milk, low-fat","Cheese, reduced fat",for a slice of bread,16
01.054,"Cheese, whey, cow milk, low-fat","Cheese, reduced fat",pre-sliced cheese,12
01.028,Cottage cheese,"Cheese, reduced fat",dl,100
01.028,Cottage cheese,"Cheese, reduced fat",tbsp,16
01.271,"Creme cheese, light, Philadelphia","Cheese, reduced fat",for a slice of bread,15
01.058,"Curd, milk and whey, sweetened","Cheese, reduced fat",dl,115
01.058,"Curd, milk and whey, sweetened","Cheese, reduced fat",tbsp,20
02.002,Egg white,"Egg, raw",netto,37
02.002,Egg white,"Egg, raw",dl,100
02.003,Egg yolk,"Egg, raw",netto,18
02.003,Egg yolk,"Egg, raw",dl,100
02.030,"Egg, organic, raw","Egg, raw",dl,100
02.030,"Egg, organic, raw","Egg, raw",Extra large,78
02.030,"Egg, organic, raw","Egg, raw",Large,68
02.030,"Egg, organic, raw","Egg, raw",Medium,58
02.030,"Egg, organic, raw","Egg, raw",small,48
02.001,"Egg, raw","Egg, raw",dl,100
02.001,"Egg, raw","Egg, raw",Extra large,78
02.001,"Egg, raw","Egg, raw",Large,68
02.001,"Egg, raw","Egg, raw",Medium,58
02.001,"Egg, raw","Egg, raw",small,48
02.026,"Egg, boiled","Egg, prepared",dl,100
02.026,"Egg, boiled","Egg, prepared",Extra large,78
02.026,"Egg, boiled","Egg, prepared",Large,68
02.026,"Egg, boiled","Egg, prepared",Medium,58
02.026,"Egg, boiled","Egg, prepared",small,48
02.025,"Egg, fried in fat","Egg, prepared",netto,48
02.008,"Egg, scrambled, fried in fat","Egg, prepared",portion,50
02.008,"Egg, scrambled, fried in fat","Egg, prepared",dl,90
02.009,"Egg, scrambled, fried without fat","Egg, prepared",portion,50
02.009,"Egg, scrambled, fried without fat","Egg, prepared",dl,90
02.006,"Omelette, fried in fat","Egg, prepared",portion,125
02.007,"Omelette, fried without fat","Egg, prepared",portion,125
03.331,"Chicken, drumstick, with skin, raw","Poultry, raw",brutto,100
03.331,"Chicken, drumstick, with skin, raw","Poultry, raw",netto,70
03.331,"Chicken, drumstick, with skin, raw","Poultry, raw",portion,195
03.334,"Chicken, drumstick, without skin, raw","Poultry, raw",brutto,90
03.334,"Chicken, drumstick, without skin, raw","Poultry, raw",netto,60
03.334,"Chicken, drumstick, without skin, raw","Poultry, raw",portion,195
03.205,"Chicken, fillet, without skin, raw","Poultry, raw",brutto,175
03.205,"Chicken, fillet, without skin, raw","Poultry, raw",netto,175
03.205,"Chicken, fillet, without skin, raw","Poultry, raw",portion,195
03.225,"Chicken, leg (thigh and drumstick), with skin, raw","Poultry, raw",brutto,215
03.225,"Chicken, leg (thigh and drumstick), with skin, raw","Poultry, raw",netto,170
03.225,"Chicken, leg (thigh and drumstick), with skin, raw","Poultry, raw",portion,195
03.332,"Chicken, leg (thigh and drumstick), without skin, raw","Poultry, raw",brutto,185
03.332,"Chicken, leg (thigh and drumstick), without skin, raw","Poultry, raw",netto,140
03.332,"Chicken, leg (thigh and drumstick), without skin, raw","Poultry, raw",portion,195
03.330,"Chicken, thigh (leg without drumstick), with skin, raw","Poultry, raw",brutto,115
03.330,"Chicken, thigh (leg without drumstick), with skin, raw","Poultry, raw",brutto,95
03.330,"Chicken, thigh (leg without drumstick), with skin, raw","Poultry, raw",netto,100
03.330,"Chicken, thigh (leg without drumstick), with skin, raw","Poultry, raw",netto,80
03.330,"Chicken, thigh (leg without drumstick), with skin, raw","Poultry, raw",portion,195
03.333,"Chicken, thigh (leg without drumstick), without skin, raw","Poultry, raw",brutto,115
03.333,"Chicken, thigh (leg without drumstick), without skin, raw","Poultry, raw",brutto,95
03.333,"Chicken, thigh (leg without drumstick), without skin, raw","Poultry, raw",netto,100
03.333,"Chicken, thigh (leg without drumstick), without skin, raw","Poultry, raw",netto,80
03.333,"Chicken, thigh (leg without drumstick), without skin, raw","Poultry, raw",portion,195
03.006,"Chicken, with skin, raw","Poultry, raw",brutto,1400
03.006,"Chicken, with skin, raw","Poultry, raw",netto,990
03.006,"Chicken, with skin, raw","Poultry, raw",portion,195
03.292,"Chicken, without skin, raw","Poultry, raw",brutto,1200
03.292,"Chicken, without skin, raw","Poultry, raw",netto,785
03.292,"Chicken, without skin, raw","Poultry, raw",portion,195
03.001,"Duck, meat and skin, raw","Poultry, raw",portion,375
03.231,"Duck, without skin, raw","Poultry, raw",portion,395
03.002,"Goose, meat and skin, raw","Poultry, raw",portion,365
03.305,"Goose, without skin, raw","Poultry, raw",portion,485
03.003,"Hen, meat and skin, raw","Poultry, raw",portion,215
03.204,"Turkey, breast, without skin, raw","Poultry, raw",portion,195
03.004,"Turkey, meat and skin, raw","Poultry, raw",portion,195
03.239,"Turkey, without skin, raw","Poultry, raw",portion,195
03.242,"Chicken fillet, fried in fat","Poultry, prepared",brutto,140
03.242,"Chicken fillet, fried in fat","Poultry, prepared",netto,140
03.242,"Chicken fillet, fried in fat","Poultry, prepared",portion,150
03.418,"Chicken, fillet, simmered","Poultry, prepared",brutto,120
03.418,"Chicken, fillet, simmered","Poultry, prepared",netto,120
03.418,"Chicken, fillet, simmered","Poultry, prepared",portion,150
03.233,"Duck, with skin, roasted","Poultry, prepared",portion,150
03.232,"Duck, without skin, roasted","Poultry, prepared",portion,150
03.234,"Goose, with skin, roasted","Poultry, prepared",portion,150
03.245,"Goose, without skin, roasted","Poultry, prepared",portion,150
03.236,"Hen, fillet, boiled","Poultry, prepared",portion,150
03.206,"Hen, with skin, boiled","Poultry, prepared",portion,150
03.241,"Turkey breast, without skin, roasted","Poultry, prepared",portion,150
03.005,"Turkey, with skin, roasted","Poultry, prepared",portion,150
03.240,"Turkey, without skin, roasted","Poultry, prepared",portion,150
03.342,"Lamb, chops, cutlet, hind saddle, lean, fat trimmed, raw","Lamb, mutton, raw",portion,270
03.266,"Lamb, chops, with fat, raw","Lamb, mutton, raw",brutto,145
03.266,"Lamb, chops, with fat, raw","Lamb, mutton, raw",netto,105
03.266,"Lamb, chops, with fat, raw","Lamb, mutton, raw",portion,270
03.029,"Lamb, leg, cured, dried, smoked","Lamb, mutton, raw",Per slice,15
03.014,"Lamb, leg, for roast, raw","Lamb, mutton, raw",portion,265
03.015,"Lamb, leg, with shank and sirloin, raw","Lamb, mutton, raw",portion,265
03.267,"Lamb, cutlet, pan-fried without fat","Lamb, mutton, prepared",brutto,80
03.267,"Lamb, cutlet, pan-fried without fat","Lamb, mutton, prepared",netto,60
03.267,"Lamb, cutlet, pan-fried without fat","Lamb, mutton, prepared",portion,150
03.265,"Lamb, leg, with shank and sirloin, roasted","Lamb, mutton, prepared",portion,150
03.051,"Beef, bottom round, silverside, stewing, raw","Beef, veal, raw",portion,200
03.057,"Beef, chuck roll, raw","Beef, veal, raw",portion,200
03.221,"Beef, clod (shoulder), for roast, without bone, raw","Beef, veal, raw",portion,200
03.053,"Beef, clod (shoulder), foreshank removed, raw","Beef, veal, raw",portion,200
03.056,"Beef, inside round, topside, raw","Beef, veal, raw",portion,200
03.222,"Beef, loin, ribeye roll, raw","Beef, veal, raw",portion,200
03.060,"Beef, ribend, for chops, raw","Beef, veal, raw",portion,200
03.344,"Beef, rib-eye steak, cube roll, lean, fat trimmed, raw","Beef, veal, raw",portion,200
03.054,"Beef, rib-eye steak, raw","Beef, veal, raw",portion,200
03.219,"Beef, roast of nuckle, raw","Beef, veal, raw",portion,200
03.068,"Beef, short loin, with bone, raw","Beef, veal, raw",portion,200
03.052,"Beef, short ribs and brisket plate, raw","Beef, veal, raw",portion,200
03.066,"Beef, striploin, raw","Beef, veal, raw",portion,200
03.058,"Beef, tenderloin, raw","Beef, veal, raw",portion,200
03.064,"Beef, top sirloin butt, raw","Beef, veal, raw",portion,200
03.345,"Beef, trimmed fat, raw","Beef, veal, raw",portion,200
03.039,"Veal, chops, raw","Beef, veal, raw",portion,200
03.037,"Veal, for roast, raw","Beef, veal, raw",portion,200
03.151,"Beef pound, salted, boiled","Beef, veal, prepared",portion,150
03.280,"Beef, boiled","Beef, veal, prepared",portion,150
03.268,"Beef, rib-eye steak, roasted","Beef, veal, prepared",portion,150
03.281,"Beef, roastbeef, lightly roasted","Beef, veal, prepared",portion,150
03.271,"Beef, striploin, roasted","Beef, veal, prepared",portion,150
03.099,"Pork, bacon, with rind, raw","Pork, raw",rasher,20
03.096,"Pork, chops, loin with bones, fat trimmed, raw","Pork, raw",brutto,170
03.096,"Pork, chops, loin with bones, fat trimmed, raw","Pork, raw",netto,130
03.096,"Pork, chops, loin with bones, fat trimmed, raw","Pork, raw",portion,200
03.082,"Pork, chops, loin with bones, raw","Pork, raw",brutto,170
03.082,"Pork, chops, loin with bones, raw","Pork, raw",netto,130
03.082,"Pork, chops, loin with bones, raw","Pork, raw",portion,200
03.098,"Pork, ham regular, roast, fat trimmed, raw","Pork, raw",portion,200
03.346,"Pork, ham, boneless, with fat, for roast, without rind, raw","Pork, raw",portion,200
03.091,"Pork, ham, with shank, raw","Pork, raw",portion,200
03.208,"Pork, inside round, raw","Pork, raw",portion,200
03.083,"Pork, neck chops, raw","Pork, raw",brutto,220
03.083,"Pork, neck chops, raw","Pork, raw",netto,180
03.083,"Pork, neck chops, raw","Pork, raw",portion,230
03.291,"Pork, rib with loin, raw","Pork, raw",portion,230
03.095,"Pork, shoulder, raw","Pork, raw",portion,200
03.347,"Pork, shoulder, with fat, for roast, raw","Pork, raw",portion,200
03.349,"Pork, shredded meat, 70 % ham and 30 % inside round, raw","Pork, raw",portion,200
03.090,"Pork, side bacon, raw","Pork, raw",portion,150
03.210,"Pork, striploin, raw","Pork, raw",portion,200
03.086,"Pork, tenderloin, loinback, raw","Pork, raw",portion,200
03.209,"Pork, tenderloin, raw","Pork, raw",portion,200
03.275,"Pork, bacon with rind, pan-fried","Pork, prepared",rasher,6
03.272,"Pork, inside round, roasted","Pork, prepared",portion,150
03.274,"Pork, neck chops, roasted","Pork, prepared",brutto,145
03.274,"Pork, neck chops, roasted","Pork, prepared",netto,110
03.274,"Pork, neck chops, roasted","Pork, prepared",portion,150
03.283,"Pork, rib with loin, roasted","Pork, prepared",portion,150
03.161,"Beef, rolled","Meat products, sandwich meats",Per slice,9
03.214,"Lamb, roll","Meat products, sandwich meats",Per slice,12
03.105,"Pork loin, smoked","Meat products, sandwich meats",Per slice,15
03.353,"Pork, roll, sliced","Meat products, sandwich meats",Per slice,14
03.354,"Roast beef, cold cuts, sliced","Meat products, sandwich meats",Per slice,13
03.155,"Veal, roll","Meat products, sandwich meats",Per slice,12
04.117,"Char, raw","Fatty fish, raw",portion,175
04.120,"Conger eel, raw","Fatty fish, raw",portion,175
04.111,"Dogfish, raw","Fatty fish, raw",portion,175
04.049,"Eel, raw","Fatty fish, raw",portion,175
04.324,"Halibut, Atlantic, farmed, raw","Fatty fish, raw",portion,175
04.014,"Halibut, Atlantic, raw","Fatty fish, raw",portion,175
04.309,"Halibut, Atlantic, slices, smoked, raw","Fatty fish, raw",portion,175
04.325,"Halibut, Atlantic, unspecified, raw","Fatty fish, raw",portion,175
04.001,"Halibut, Greenland, raw/smoked","Fatty fish, raw",portion,175
04.031,"Herring, summer, raw","Fatty fish, raw",portion,175
04.032,"Herring, winter, raw","Fatty fish, raw",portion,175
04.023,"Mackerel, autumn, wild, raw","Fatty fish, raw",portion,175
04.022,"Mackerel, May-June, raw","Fatty fish, raw",portion,175
04.220,"Salmon, farmed, raw","Fatty fish, raw",portion,175
04.015,"Salmon, ocean, raw","Fatty fish, raw",portion,175
04.003,"Sprat, raw","Fatty fish, raw",portion,175
04.256,"Trout, farmed, raw","Fatty fish, raw",portion,175
04.047,"Trout, ocean, raw","Fatty fish, raw",portion,175
04.234,"Char, fried without fat","Fatty fish, prepared",portion,150
04.235,"Char, rolled in flour, fried in fat","Fatty fish, prepared",portion,150
04.050,"Eel, smoked","Fatty fish, prepared",portion,150
04.223,"Halibut Atlantic, fillet, rolled in flour, fried in fat","Fatty fish, prepared",portion,150
04.222,"Halibut, Atlantic, slices, simmered","Fatty fish, prepared",portion,150
04.310,"Herring, cured, soaked in water","Fatty fish, prepared",portion,150
04.033,"Herring, in spicy marinade","Fatty fish, prepared",portion,150
04.243,"Herring, summer, rolled in flour, fried in fat","Fatty fish, prepared",portion,150
04.242,"Herring, summer, simmered","Fatty fish, prepared",portion,150
04.245,"Herring, winter, rolled in flour, fried in fat","Fatty fish, prepared",portion,150
04.244,"Herring, winter, simmered","Fatty fish, prepared",portion,150
04.228,"Mackerel, July-September, fried in fat","Fatty fish, prepared",portion,150
04.227,"Mackerel, July-September, simmered","Fatty fish, prepared",portion,150
04.230,"Mackerel, May-June, fried in fat","Fatty fish, prepared",portion,150
04.229,"Mackerel, May-June, simmered","Fatty fish, prepared",portion,150
04.255,"Salmon fillet, dry salted, with sugar and spices","Fatty fish, prepared",portion,150
04.226,"Salmon, farmed, slices, rolled in flour, fried in fat","Fatty fish, prepared",portion,150
04.225,"Salmon, farmed, slices, simmered","Fatty fish, prepared",portion,150
04.343,"Salmon, fillet, pan-fried","Fatty fish, prepared",portion,150
04.342,"Salmon, fillet, roasted","Fatty fish, prepared",portion,150
04.224,"Salmon, ocean, simmered","Fatty fish, prepared",portion,150
04.018,"Salmon, smoked","Fatty fish, prepared",slice,25
04.260,"Trout fillet, smoked","Fatty fish, prepared",slice,25
04.257,"Trout, farmed, simmered","Fatty fish, prepared",portion,150
04.267,"Trout, farmed, slices, rolled in flour, fried in fat","Fatty fish, prepared",portion,150
04.259,"Trout, sea, rolled in flour, fried in fat","Fatty fish, prepared",portion,150
04.317,"Trout, sea, simmered","Fatty fish, prepared",portion,150
04.341,"Alaska pollock, raw","Lean fish, raw",portion,270
04.211,"Angler fish, raw","Lean fish, raw",portion,270
04.115,"Blue ling, raw","Lean fish, raw",portion,270
04.037,"Catfish, raw","Lean fish, raw",portion,270
04.326,"Cod, farmed, raw","Lean fish, raw",portion,270
04.042,"Cod, lightly salted, slices, raw","Lean fish, raw",portion,270
04.039,"Cod, slices, raw","Lean fish, raw",portion,270
04.327,"Cod, unspecified, raw","Lean fish, raw",portion,270
04.038,"Cod, wild, raw","Lean fish, raw",portion,270
04.004,"Cusk, tusk, raw","Lean fish, raw",portion,270
04.118,"Dover sole, raw","Lean fish, raw",portion,270
04.008,"Garfish, raw","Lean fish, raw",portion,270
04.110,"Haddock, raw","Lean fish, raw",portion,270
04.011,"Haddock, slices, smoked, raw","Lean fish, raw",portion,270
04.113,"Lemon sole, raw","Lean fish, raw",portion,270
04.019,"Ling, raw","Lean fish, raw",portion,270
04.344,"Pangasius, raw","Lean fish, raw",portion,270
04.048,"Perch, raw","Lean fish, raw",portion,270
04.006,"Pike northern, raw","Lean fish, raw",portion,270
04.005,"Plaice, raw","Lean fish, raw",portion,270
04.021,"Pollack, raw","Lean fish, raw",portion,270
04.116,"Porbeagle, mackerel shark, raw","Lean fish, raw",portion,270
